rank,player_name,points,player_url,scraped_at
847,L. Castagnola,32,/en/players/luca-castagnola/c0hv/overview,2026-07-14T15:18:08.978153
848,N. Jadoun,32,/en/players/nicolas-jadoun/j0dl/overview,2026-07-14T15:18:08.978153
849,A. Fiorentini,32,/en/players/andrea-fiorentini/f0c2/overview,2026-07-14T15:18:08.978153
850,C. Rolland De Ravel,31,/en/players/cosme-rolland-de-ravel/r0ke/overview,2026-07-14T15:18:08.978153
851,T. Fancutt,31,/en/players/thomas-fancutt/fa50/overview,2026-07-14T15:18:08.978153
852,J. Watt,31,/en/players/james-watt/w0ed/overview,2026-07-14T15:18:08.978153
853,K. Van Wyk,31,/en/players/kris-van-wyk/va23/overview,2026-07-14T15:18:08.978153
854,J. Flores,31,/en/players/jesse-flores/f902/overview,2026-07-14T15:18:08.978153
855,B. Coric,30,/en/players/borna-coric/cg80/overview,2026-07-14T15:18:08.978153
856,K. Kang,30,/en/players/kyle-kang/k0hl/overview,2026-07-14T15:18:08.978153
857,J. Opitz,30,/en/players/jannik-opitz/o663/overview,2026-07-14T15:18:08.978153
858,D. Kellovsky,30,/en/players/dominik-kellovsky/ke36/overview,2026-07-14T15:18:08.978153
859,T. Chanta,30,/en/players/thanapet-chanta/c0ds/overview,2026-07-14T15:18:08.978153
860,T. Martinez,30,/en/players/tomas-martinez/m0qq/overview,2026-07-14T15:18:08.978153
861,Gabriele Maria Noce,30,/en/players/gabriele-maria-noce/n724/overview,2026-07-14T15:18:08.978153
862,C. Cordoba,30,/en/players/carles-cordoba/c0oi/overview,2026-07-14T15:18:08.978153
863,Michael Zhu,33,/en/players/michael-zhu/z350/overview,2026-07-14T15:18:08.978153
864,P. Maloney,29,/en/players/patrick-maloney/m0re/overview,2026-07-14T15:18:08.978153
865,K. Hance,29,/en/players/keaton-hance/h0m1/overview,2026-07-14T15:18:08.978153
866,N. Zamora,29,/en/players/noah-zamora/z0ce/overview,2026-07-14T15:18:08.978153
867,A. Wazny,29,/en/players/alan-wazny/w0f8/overview,2026-07-14T15:18:08.978153
868,A. Raynel,29,/en/players/amaury-raynel/r0gn/overview,2026-07-14T15:18:08.978153
869,A. Trifi,29,/en/players/alaa-trifi/t0jo/overview,2026-07-14T15:18:08.978153
870,Kosuke Ogura,30,/en/players/kosuke-ogura/o09t/overview,2026-07-14T15:18:08.978153
871,L. Claverie,28,/en/players/lorenzo-claverie/c0jv/overview,2026-07-14T15:18:08.978153
872,Nicolas Moreno De Alboran,28,/en/players/nicolas-moreno-de-alboran/mw18/overview,2026-07-14T15:18:08.978153
873,J. Kim,28,/en/players/jangjun-kim/k0kc/overview,2026-07-14T15:18:08.978153
874,A. Manzanera Pertusa,28,/en/players/alejandro-manzanera-pertusa/m0l2/overview,2026-07-14T15:18:08.978153
875,A. Gobat,28,/en/players/adrien-gobat/g0i2/overview,2026-07-14T15:18:08.978153
876,R. Tabata,28,/en/players/ryo-tabata/t0k1/overview,2026-07-14T15:18:08.978153
877,A. Forger,28,/en/players/abel-forger/f0gs/overview,2026-07-14T15:18:08.978153
878,X. Wang,28,/en/players/xiaofei-wang/w0b3/overview,2026-07-14T15:18:08.978153
879,M. Jones,28,/en/players/miles-jones/j0ai/overview,2026-07-14T15:18:08.978153
880,I. Miletich,28,/en/players/iannis-miletich/m0ro/overview,2026-07-14T15:18:08.978153
881,A. Aubriot,28,/en/players/alexandre-aubriot/a0eu/overview,2026-07-14T15:18:08.978153
882,M. Summers,28,/en/players/matthew-summers/s0y7/overview,2026-07-14T15:18:08.978153
883,M. Plunger,27,/en/players/manuel-plunger/p0ln/overview,2026-07-14T15:18:08.978153
884,B. Nakashima,27,/en/players/bryce-nakashima/n0dr/overview,2026-07-14T15:18:08.978153
885,J. Anthrop,27,/en/players/jack-anthrop/a0ih/overview,2026-07-14T15:18:08.978153
886,Jozef Kovalik,33,/en/players/jozef-kovalik/kc04/overview,2026-07-14T15:18:08.978153
887,Felix Corwin,30,/en/players/felix-corwin/cn15/overview,2026-07-14T15:18:08.978153
888,N. Sinha,27,/en/players/nitin-kumar-sinha/sy50/overview,2026-07-14T15:18:08.978153
889,M. Molder,27,/en/players/markus-molder/m0w0/overview,2026-07-14T15:18:08.978153
890,R. Karki,27,/en/players/ronit-karki/k0oy/overview,2026-07-14T15:18:08.978153
891,K. Juhas,27,/en/players/kristijan-juhas/j0bq/overview,2026-07-14T15:18:08.978153
892,L. Rottoli,27,/en/players/lorenzo-rottoli/r0b6/overview,2026-07-14T15:18:08.978153
893,Y. Zeng,27,/en/players/yaojie-zeng/z0c7/overview,2026-07-14T15:18:08.978153
894,T. Zeuch,27,/en/players/tom-zeuch/z09g/overview,2026-07-14T15:18:08.978153
895,T. Curras Abasolo,27,/en/players/tomas-curras-abasolo/cn44/overview,2026-07-14T15:18:08.978153
896,Jason Jung,37,/en/players/jason-jung/j380/overview,2026-07-14T15:18:08.978153
897,T. Dean,26,/en/players/theodore-dean/d0n2/overview,2026-07-14T15:18:08.978153
898,W. Shin,26,/en/players/woobin-shin/s0in/overview,2026-07-14T15:18:08.978153
899,B. Baker,26,/en/players/blu-baker/b0if/overview,2026-07-14T15:18:08.978153
900,S. Price,26,/en/players/salvador-price/p0lg/overview,2026-07-14T15:18:08.978153
901,Mikalai Haliak,27,/en/players/mikalai-haliak/hh15/overview,2026-07-14T15:18:08.978153
902,I. Becroft,26,/en/players/isaac-becroft/b0hy/overview,2026-07-14T15:18:08.978153
903,F. Murgett,26,/en/players/finn-murgett/m0hy/overview,2026-07-14T15:18:08.978153
904,Grigoriy Lomakin,28,/en/players/grigoriy-lomakin/lg37/overview,2026-07-14T15:18:08.978153
905,Nick Kyrgios,31,/en/players/nick-kyrgios/ke17/overview,2026-07-14T15:18:08.978153
906,Johannes Ingildsen,29,/en/players/johannes-ingildsen/i411/overview,2026-07-14T15:18:08.978153
907,E. Van Loben Sels,25,/en/players/emon-van-loben-sels/v0hg/overview,2026-07-14T15:18:08.978153
908,L. Miguel,25,/en/players/luis-felipe-miguel/m0ot/overview,2026-07-14T15:18:08.978153
909,O. Kimhi,25,/en/players/orel-kimhi/k0ho/overview,2026-07-14T15:18:08.978153
910,Giovanni Fonio,28,/en/players/giovanni-fonio/fc49/overview,2026-07-14T15:18:08.978153
911,K. Szymkowiak,25,/en/players/kacper-szymkowiak/s0zf/overview,2026-07-14T15:18:08.978153
912,Lorenzo Gagliardo,26,/en/players/lorenzo-gagliardo/g0d4/overview,2026-07-14T15:18:08.978153
913,Kenny De Schepper,39,/en/players/kenny-de-schepper/d750/overview,2026-07-14T15:18:08.978153
914,T. Stringer,25,/en/players/tristan-stringer/s1ap/overview,2026-07-14T15:18:08.978153
915,N. Hipfl,25,/en/players/nico-hipfl/h0i7/overview,2026-07-14T15:18:08.978153
916,Ivan Nedelko,40,/en/players/ivan-nedelko/n561/overview,2026-07-14T15:18:08.978153
917,Hanyi Liu,25,/en/players/hanyi-liu/l0bu/overview,2026-07-14T15:18:08.978153
918,Duckhee Lee,28,/en/players/duckhee-lee/le01/overview,2026-07-14T15:18:08.978153
919,Sam Ryan Ziegann,27,/en/players/sam-ryan-ziegann/r0dp/overview,2026-07-14T15:18:08.978153
920,Niccolo Catini,28,/en/players/niccolo-catini/c0c1/overview,2026-07-14T15:18:08.978153
921,Younes Lalami,25,/en/players/younes-lalami/l0ck/overview,2026-07-14T15:18:08.978153
922,Fermin Tenti,29,/en/players/fermin-tenti/t0af/overview,2026-07-14T15:18:08.978153
923,A. Yazdani,25,/en/players/ali-yazdani/y0bb/overview,2026-07-14T15:18:08.978153
924,G. Misasi,25,/en/players/giannicola-misasi/m0ic/overview,2026-07-14T15:18:08.978153
925,P. Bailly,24,/en/players/pierre-yves-bailly/b0m3/overview,2026-07-14T15:18:08.978153
926,A. Pedrico Kravtsov,24,/en/players/albert-pedrico-kravtsov/p0mn/overview,2026-07-14T15:18:08.978153
927,J. Mackenzie,24,/en/players/jamie-mackenzie/m19t/overview,2026-07-14T15:18:08.978153
928,Stijn Slump,27,/en/players/stijn-slump/s0e6/overview,2026-07-14T15:18:08.978153
929,Jeffrey Von Der Schulenburg,24,/en/players/jeffrey-von-der-schulenburg/v0e3/overview,2026-07-14T15:18:08.978153
930,S. Paardekooper,24,/en/players/stijn-paardekooper/p0mi/overview,2026-07-14T15:18:08.978153
931,Qian Sun,25,/en/players/qian-sun/s0jv/overview,2026-07-14T15:18:08.978153
932,C. Li,24,/en/players/christopher-li/l0do/overview,2026-07-14T15:18:08.978153
933,R. Piatti,24,/en/players/rocco-piatti/p0gd/overview,2026-07-14T15:18:08.978153
934,W. Rejchtman Vinciguerra,24,/en/players/william-rejchtman-vinciguerra/r0iu/overview,2026-07-14T15:18:08.978153
935,Marcus Walters,28,/en/players/marcus-walters/w719/overview,2026-07-14T15:18:08.978153
936,D. Sarksian,24,/en/players/daniil-sarksian/s0yb/overview,2026-07-14T15:18:08.978153
937,Muhammad Shoaib,24,/en/players/muhammad-shoaib/s0hp/overview,2026-07-14T15:18:08.978153
938,Nicolas Barrientos,39,/en/players/nicolas-barrientos/bc76/overview,2026-07-14T15:18:08.978153
939,M. Forbes,23,/en/players/matthew-forbes/f0i8/overview,2026-07-14T15:18:08.978153
940,Arvid Nordquist,28,/en/players/arvid-nordquist/n0af/overview,2026-07-14T15:18:08.978153
941,Lucas Gerch,31,/en/players/lucas-gerch/gf23/overview,2026-07-14T15:18:08.978153
942,O. Bonding,23,/en/players/oliver-bonding/b0vf/overview,2026-07-14T15:18:08.978153
943,Dominik Recek,31,/en/players/dominik-recek/rd58/overview,2026-07-14T15:18:08.978153
944,Aleksa Ciric,26,/en/players/aleksa-ciric/c0fj/overview,2026-07-14T15:18:08.978153
945,Diego Augusto Barreto Sanchez,24,/en/players/diego-augusto-barreto-sanchez/b0hf/overview,2026-07-14T15:18:08.978153
946,A. Funk,23,/en/players/aaron-funk/f0hu/overview,2026-07-14T15:18:08.978153
947,J. Filip,23,/en/players/jakub-filip/f0gd/overview,2026-07-14T15:18:08.978153
948,L. Larue,23,/en/players/louis-larue/l0io/overview,2026-07-14T15:18:08.978153
949,E. Pleshivtsev,23,/en/players/egor-pleshivtsev/p0nd/overview,2026-07-14T15:18:08.978153
950,Adan Freire Da Silva,27,/en/players/adan-freire-da-silva/f0bj/overview,2026-07-14T15:18:08.978153
951,K. Yilmaz,23,/en/players/kerem-yilmaz/y0b7/overview,2026-07-14T15:18:08.978153
952,Jeremy Gschwendtner,27,/en/players/jeremy-gschwendtner/g0b7/overview,2026-07-14T15:18:08.978153
953,Jesse Delaney,27,/en/players/jesse-delaney/d0be/overview,2026-07-14T15:18:08.978153
954,Nicolas Ian Kotzen,23,/en/players/nicolas-ian-kotzen/k0lx/overview,2026-07-14T15:18:08.978153
955,Ilya Snitari,24,/en/players/ilya-snitari/s0r5/overview,2026-07-14T15:18:08.978153
956,Aoran Wang,29,/en/players/aoran-wang/w741/overview,2026-07-14T15:18:08.978153
957,Z. Sesko,22,/en/players/ziga-sesko/s1aj/overview,2026-07-14T15:18:08.978153
958,Bekkhan Atlangeriev,25,/en/players/bekkhan-atlangeriev/a0e6/overview,2026-07-14T15:18:08.978153
959,A. Kukasian,22,/en/players/artur-kukasian/k0hu/overview,2026-07-14T15:18:08.978153
960,Ryotaro Taguchi,26,/en/players/ryotaro-taguchi/t0ia/overview,2026-07-14T15:18:08.978153
961,L. Helguera Casado,22,/en/players/lucca-helguera-casado/h0hc/overview,2026-07-14T15:18:08.978153
962,Benjamin Thomas George,23,/en/players/benjamin-thomas-george/g0mh/overview,2026-07-14T15:18:08.978153
963,Evan Bynoe,27,/en/players/evan-bynoe/b0mr/overview,2026-07-14T15:18:08.978153
964,Karim Ibrahim,22,/en/players/karim-ibrahim/i0b3/overview,2026-07-14T15:18:08.978153
965,Wishaya Trongcharoenchaikul,31,/en/players/wishaya-trongcharoenchaikul/tb70/overview,2026-07-14T15:18:08.978153
966,Sebastian Gorzny,22,/en/players/sebastian-gorzny/g0jj/overview,2026-07-14T15:18:08.978153
967,Vignesh Gogineni,22,/en/players/vignesh-gogineni/g0q1/overview,2026-07-14T15:18:08.978153
968,Y. Alexandrescou,21,/en/players/yannick-theodor-alexandrescou/a0m2/overview,2026-07-14T15:18:08.978153
969,Micah Braswell,24,/en/players/micah-braswell/b0j8/overview,2026-07-14T15:18:08.978153
970,Chanyeong Oh,28,/en/players/chanyeong-oh/o527/overview,2026-07-14T15:18:08.978153
971,Justin Roberts,29,/en/players/justin-roberts/rh17/overview,2026-07-14T15:18:08.978153
972,Oliver Okonkwo,26,/en/players/oliver-okonkwo/o0bc/overview,2026-07-14T15:18:08.978153
973,M. Exsted,21,/en/players/maxwell-exsted/e0dp/overview,2026-07-14T15:18:08.978153
974,Markus Malaszszak,22,/en/players/markus-malaszszak/m0vh/overview,2026-07-14T15:18:08.978153
975,M. Kaouk,21,/en/players/mickael-kaouk/k0nt/overview,2026-07-14T15:18:08.978153
976,Dev Javia,24,/en/players/dev-javia/j0cl/overview,2026-07-14T15:18:08.978153
977,S. Zick,21,/en/players/sydney-zick/z0cr/overview,2026-07-14T15:18:08.978153
978,Karl Friberg,27,/en/players/karl-friberg/f09j/overview,2026-07-14T15:18:08.978153
979,Y. Tomida,21,/en/players/yuta-tomida/t0j8/overview,2026-07-14T15:18:08.978153
980,Niccolò Ciavarella,22,/en/players/niccolò-ciavarella/c0ko/overview,2026-07-14T15:18:08.978153
981,Benito Sanchez Martinez,24,/en/players/benito-sanchez-martinez/s0r2/overview,2026-07-14T15:18:08.978153
982,Devin Badenhorst,22,/en/players/devin-badenhorst/b0iz/overview,2026-07-14T15:18:08.978153
983,Luca Pow,21,/en/players/luca-pow/p0jl/overview,2026-07-14T15:18:08.978153
984,Gianluca Brunkow,23,/en/players/gianluca-brunkow/b0n0/overview,2026-07-14T15:18:08.978153
985,Taym Al Azmeh,22,/en/players/taym-al-azmeh/a0hm/overview,2026-07-14T15:18:08.978153
986,Shunsuke Nakagawa,26,/en/players/shunsuke-nakagawa/n0ct/overview,2026-07-14T15:18:08.978153
987,Joaquin Guilleme,20,/en/players/joaquin-guilleme/g0os/overview,2026-07-14T15:18:08.978153
988,Iiro Vasa,23,/en/players/iiro-vasa/v0dq/overview,2026-07-14T15:18:08.978153
989,Bastian Malla,29,/en/players/bastian-malla/mm24/overview,2026-07-14T15:18:08.978153
990,E. Kohlmann De Freitas,20,/en/players/enzo-kohlmann-de-freitas/k0mx/overview,2026-07-14T15:18:08.978153
991,Robert Guna,20,/en/players/robert-guna/g0kq/overview,2026-07-14T15:18:08.978153
992,Ajeet Rai,27,/en/players/ajeet-rai/r0dc/overview,2026-07-14T15:18:08.978153
993,Marko Maksimovic,20,/en/players/marko-maksimovic/m0no/overview,2026-07-14T15:18:08.978153
994,M. Mecarelli,20,/en/players/michele-mecarelli/m0xl/overview,2026-07-14T15:18:08.978153
995,Giulio Perego,23,/en/players/giulio-perego/p0ge/overview,2026-07-14T15:18:08.978153
996,Hazem Naw,26,/en/players/hazem-naw/n0bk/overview,2026-07-14T15:18:08.978153
997,Aditya Vishal Balsekar,23,/en/players/aditya-vishal-balsekar/v0gi/overview,2026-07-14T15:18:08.978153
998,Nikita Ianin,24,/en/players/nikita-ianin/i0b1/overview,2026-07-14T15:18:08.978153
999,Thantub Suksumrarn,25,/en/players/thantub-suksumrarn/s0mj/overview,2026-07-14T15:18:08.978153
1000,K. Tyagi,19,/en/players/kriish-tyagi/t0il/overview,2026-07-14T15:18:08.978153
1001,C. Robertson,19,/en/players/charlie-robertson/r0k9/overview,2026-07-14T15:18:08.978153
1002,Axel Garcian,24,/en/players/axel-garcian/g0ff/overview,2026-07-14T15:18:08.978153
1003,Peter Buldorini,21,/en/players/peter-buldorini/b0pd/overview,2026-07-14T15:18:08.978153
1004,Noah Schachter,26,/en/players/noah-schachter/s0jb/overview,2026-07-14T15:18:08.978153
1005,Axel Nefve,25,/en/players/axel-nefve/n0ba/overview,2026-07-14T15:18:08.978153
1006,Julian Cundom,25,/en/players/julian-cundom/c0h5/overview,2026-07-14T15:18:08.978153
1007,Rigele Te,28,/en/players/rigele-te/tg30/overview,2026-07-14T15:18:08.978153
1008,Petros Tsitsipas,25,/en/players/petros-tsitsipas/tg77/overview,2026-07-14T15:18:08.978153
1009,R. Pieleanu,19,/en/players/rares-teodor-pieleanu/p0ms/overview,2026-07-14T15:18:08.978153
1010,Ezequiel Monferrer,23,/en/players/ezequiel-monferrer/m0ig/overview,2026-07-14T15:18:08.978153
1011,David Eichenseher,20,/en/players/david-eichenseher/e0dx/overview,2026-07-14T15:18:08.978153
1012,Aljaz Jeran,22,/en/players/aljaz-jeran/j0dn/overview,2026-07-14T15:18:08.978153
1013,Rafael Tosetto,27,/en/players/rafael-tosetto/t0ch/overview,2026-07-14T15:18:08.978153
1014,Niklas Schell,27,/en/players/niklas-schell/sz36/overview,2026-07-14T15:18:08.978153
1015,Pavlos Tsitsipas,20,/en/players/pavlos-tsitsipas/t0ge/overview,2026-07-14T15:18:08.978153
1016,Nicolas Bruna,27,/en/players/nicolas-bruna/bu64/overview,2026-07-14T15:18:08.978153
1017,R. Senthil Kumar,18,/en/players/rethin-pranav-senthil-kumar/s19t/overview,2026-07-14T15:18:08.978153
1018,Filip Pieczonka,22,/en/players/filip-pieczonka/p0fu/overview,2026-07-14T15:18:08.978153
1019,Christian Sigsgaard,29,/en/players/christian-sigsgaard/sy00/overview,2026-07-14T15:18:08.978153
1020,JiSung Nam,32,/en/players/jisung-nam/n652/overview,2026-07-14T15:18:08.978153
1021,Alex Kuperstein,27,/en/players/alex-kuperstein/k0kk/overview,2026-07-14T15:18:08.978153
1023,Jumpei Yamasaki,29,/en/players/jumpei-yamasaki/y235/overview,2026-07-14T15:18:08.978153
1024,Conor Gannon,24,/en/players/conor-gannon/g0g4/overview,2026-07-14T15:18:08.978153
1025,Stefan Vujic,28,/en/players/stefan-vujic/va31/overview,2026-07-14T15:18:08.978153
1026,Pietro Marino,25,/en/players/pietro-marino/m0k2/overview,2026-07-14T15:18:08.978153
1027,Max Purcell,28,/en/players/max-purcell/ph71/overview,2026-07-14T15:18:08.978153
1028,Noritaka Koizumi,23,/en/players/noritaka-koizumi/k0mb/overview,2026-07-14T15:18:08.978153
1029,Segundo Goity Zapico,20,/en/players/segundo-goity-zapico/g0l1/overview,2026-07-14T15:18:08.978153
1030,Bautista Vilicich,24,/en/players/bautista-vilicich/v0dx/overview,2026-07-14T15:18:08.978153
1031,Ronald Hohmann,24,/en/players/ronald-hohmann/h0cu/overview,2026-07-14T15:18:08.978153
1032,Christopher Papa,25,/en/players/christopher-papa/p0f0/overview,2026-07-14T15:18:08.978153
1033,Fons Van Sambeek,24,/en/players/fons-van-sambeek/v0em/overview,2026-07-14T15:18:08.978153
1034,Evgeny Philippov,24,/en/players/evgeny-philippov/p0g0/overview,2026-07-14T15:18:08.978153
1035,Geun Jun Kim,24,/en/players/geun-jun-kim/k0dv/overview,2026-07-14T15:18:08.978153
1036,Zach Stephens,20,/en/players/zach-stephens/s0yi/overview,2026-07-14T15:18:08.978153
1037,Joao Vitor Scramin Do Lago,20,/en/players/joao-vitor-scramin-do-lago/s0yt/overview,2026-07-14T15:18:08.978153
1038,Jacob Brumm,27,/en/players/jacob-brumm/b0d8/overview,2026-07-14T15:18:08.978153
1039,Pietro Romeo Scomparin,25,/en/players/pietro-romeo-scomparin/s0i7/overview,2026-07-14T15:18:08.978153
1040,Ammar Alhogbani,27,/en/players/ammar-alhogbani/ag30/overview,2026-07-14T15:18:08.978153
1041,Volodymyr Iakubenko,20,/en/players/volodymyr-iakubenko/i0bn/overview,2026-07-14T15:18:08.978153
1042,Nicolas Ifi,28,/en/players/nicolas-ifi/i0br/overview,2026-07-14T15:18:08.978153
1043,Joaquim de Almeida,24,/en/players/joaquim-de-almeida/a0lx/overview,2026-07-14T15:18:08.978153
1044,Albert Ramos-Vinolas,38,/en/players/albert-ramos-vinolas/r772/overview,2026-07-14T15:18:08.978153
1045,Andrew Delgado,21,/en/players/andrew-delgado/d0mb/overview,2026-07-14T15:18:08.978153
1046,Alexander Rozin,20,/en/players/alexander-rozin/r0kk/overview,2026-07-14T15:18:08.978153
1047,Julio Cesar Porras,28,/en/players/julio-cesar-porras/c0kh/overview,2026-07-14T15:18:08.978153
1048,Sebastian Dominko,23,/en/players/sebastian-dominko/d0i0/overview,2026-07-14T15:18:08.978153
1049,Daisuke Sumizawa,27,/en/players/daisuke-sumizawa/s0bg/overview,2026-07-14T15:18:08.978153
1050,Lautaro Agustin Falabella,28,/en/players/lautaro-agustin-falabella/f0af/overview,2026-07-14T15:18:08.978153
1051,Yun seong Chung,28,/en/players/yun-seong-chung/ch90/overview,2026-07-14T15:18:08.978153
1052,Simeon Stankovic,19,/en/players/simeon-stankovic/s1ar/overview,2026-07-14T15:18:08.978153
1053,Victor Lilov,22,/en/players/victor-lilov/l0g8/overview,2026-07-14T15:18:08.978153
1054,Nikola Djosic,18,/en/players/nikola-djosic/d0jh/overview,2026-07-14T15:18:08.978153
1055,Vlado Jankanj,19,/en/players/vlado-jankanj/j0f0/overview,2026-07-14T15:18:08.978153
1056,Stefan Seifert,41,/en/players/stefan-seifert/sg13/overview,2026-07-14T15:18:08.978153
1057,Yan Cheng Chen,24,/en/players/yan-cheng-chen/c0pw/overview,2026-07-14T15:18:08.978153
1058,Justin Schlageter,25,/en/players/justin-schlageter/s0e4/overview,2026-07-14T15:18:08.978153
1059,Duje Markovina,18,/en/players/duje-markovina/m0u9/overview,2026-07-14T15:18:08.978153
1060,Linang Xiao,26,/en/players/linang-xiao/x01a/overview,2026-07-14T15:18:08.978153
1061,Brian Bozemoj,22,/en/players/brian-bozemoj/b0ql/overview,2026-07-14T15:18:08.978153
1062,Mathieu Scaglia,27,/en/players/mathieu-scaglia/s09b/overview,2026-07-14T15:18:08.978153
1063,Ruslan Tiukaev,21,/en/players/ruslan-tiukaev/t0gk/overview,2026-07-14T15:18:08.978153
1064,Mateo Del Pino,23,/en/players/mateo-del-pino/d0hz/overview,2026-07-14T15:18:08.978153
1065,Andrea Colombo,23,/en/players/andrea-colombo/c0pg/overview,2026-07-14T15:18:08.978153
1066,Viktor Frydrych,20,/en/players/viktor-frydrych/f0i5/overview,2026-07-14T15:18:08.978153
1067,Fanming Meng,18,/en/players/fanming-meng/m19y/overview,2026-07-14T15:18:08.978153
1068,Mihai Razvan Marinescu,24,/en/players/mihai-razvan-marinescu/m0ho/overview,2026-07-14T15:18:08.978153
1069,Benjamin O'Connell,27,/en/players/benjamin-o'connell/o0a6/overview,2026-07-14T15:18:08.978153
1070,Jacopo Bilardo,21,/en/players/jacopo-bilardo/b0ph/overview,2026-07-14T15:18:08.978153
1071,David Pichler,30,/en/players/david-pichler/pi95/overview,2026-07-14T15:18:08.978153
1072,Orlando Luz,28,/en/players/orlando-luz/lf26/overview,2026-07-14T15:18:08.978153
1073,Pablo Perez Ramos,23,/en/players/pablo-perez-ramos/p0rk/overview,2026-07-14T15:18:08.978153
1074,Ricardas Berankis,36,/en/players/ricardas-berankis/be90/overview,2026-07-14T15:18:08.978153
1075,Oliver Ojakaar,21,/en/players/oliver-ojakaar/o0ci/overview,2026-07-14T15:18:08.978153
1076,Damien Wenger,26,/en/players/damien-wenger/w09b/overview,2026-07-14T15:18:08.978153
1077,Benjamin Winter Lopez,28,/en/players/benjamin-winter-lopez/w09x/overview,2026-07-14T15:18:08.978153
1078,Arthur Reymond,27,/en/players/arthur-reymond/rh50/overview,2026-07-14T15:18:08.978153
1079,Finn Bass,26,/en/players/finn-bass/bu78/overview,2026-07-14T15:18:08.978153
1080,Alexandre Reco,27,/en/players/alexandre-reco/r09t/overview,2026-07-14T15:18:08.978153
1081,Enzo Wallart,29,/en/players/enzo-wallart/w749/overview,2026-07-14T15:18:08.978153
1082,Denis Petak,19,/en/players/denis-petak/p0m4/overview,2026-07-14T15:18:08.978153
1083,Johan Oscar Lien,18,/en/players/johan-oscar-lien/l0mu/overview,2026-07-14T15:18:08.978153
1084,Marcello Serafini,23,/en/players/marcello-serafini/s0rf/overview,2026-07-14T15:18:08.978153
1085,Valentin Basel,22,/en/players/valentin-basel/b0nf/overview,2026-07-14T15:18:08.978153
1086,Thando Longwe-Smit,25,/en/players/thando-longwe-smit/l0co/overview,2026-07-14T15:18:08.978153
1087,Chen Dong,23,/en/players/chen-dong/d0fn/overview,2026-07-14T15:18:08.978153
1088,Nicolas Garcia Longo,21,/en/players/nicolas-garcia-longo/g0kv/overview,2026-07-14T15:18:08.978153
1089,Billy Suarez,24,/en/players/billy-suarez/s1bv/overview,2026-07-14T15:18:08.978153
1090,Diego Fernandez Flores,25,/en/players/diego-fernandez-flores/f0c4/overview,2026-07-14T15:18:08.978153
1092,Ali Habib,23,/en/players/ali-habib/h0gc/overview,2026-07-14T15:18:08.978153
1093,Melih Anavatan,20,/en/players/melih-anavatan/a0lv/overview,2026-07-14T15:18:08.978153
1094,Simon Reveniau,28,/en/players/simon-reveniau/r0bn/overview,2026-07-14T15:18:08.978153
1095,Alejandro Hayen,28,/en/players/alejandro-hayen/h0kq/overview,2026-07-14T15:18:08.978153
1096,David Poljak,30,/en/players/david-poljak/ph77/overview,2026-07-14T15:18:08.978153
1097,Alexander Klintcharov,29,/en/players/alexander-klintcharov/kg53/overview,2026-07-14T15:18:08.978153
1098,Goncalo Marques,20,/en/players/goncalo-marques/m0vl/overview,2026-07-14T15:18:08.978153
1099,Kristjan Tamm,28,/en/players/kristjan-tamm/tg67/overview,2026-07-14T15:18:08.978153
1100,George Lazarov,21,/en/players/george-lazarov/l0gl/overview,2026-07-14T15:18:08.978153
1101,Charles Bertimon,26,/en/players/charles-bertimon/b0c4/overview,2026-07-14T15:18:08.978153
1102,Rafael De Alba,24,/en/players/rafael-de-alba/d0jm/overview,2026-07-14T15:18:08.978153
1103,Daniel Uta,19,/en/players/daniel-uta/u0ac/overview,2026-07-14T15:18:08.978153
1104,Vladislav Melnic,27,/en/players/vladislav-melnic/m0dq/overview,2026-07-14T15:18:08.978153
1105,Jeremy Schifris,24,/en/players/jeremy-schifris/s0kh/overview,2026-07-14T15:18:08.978153
1106,Christian Djonov,26,/en/players/christian-djonov/d0ka/overview,2026-07-14T15:18:08.978153
1107,Victor Hugo Remondy Pagotto,21,/en/players/victor-hugo-remondy-pagotto/r0l5/overview,2026-07-14T15:18:08.978153
1108,Kody Pearson,26,/en/players/kody-pearson/pl69/overview,2026-07-14T15:18:08.978153
1109,William Manning,21,/en/players/william-manning/m0yd/overview,2026-07-14T15:18:08.978153
1110,Ofek Shimanov,21,/en/players/ofek-shimanov/s0v8/overview,2026-07-14T15:18:08.978153
1111,Dominick Mosejczuk,19,/en/players/dominick-mosejczuk/m0x2/overview,2026-07-14T15:18:08.978153
1112,Joris De Loore,33,/en/players/joris-de-loore/da86/overview,2026-07-14T15:18:08.978153
1113,Suk Hyun Choo,25,/en/players/suk-hyun-choo/c0gw/overview,2026-07-14T15:18:08.978153
1114,Edoardo cherie Ligniere,22,/en/players/edoardo-cherie-ligniere/c0mt/overview,2026-07-14T15:18:08.978153
1115,Maan Kesharwani,25,/en/players/maan-kesharwani/k0mw/overview,2026-07-14T15:18:08.978153
1116,Mathys Picard,18,/en/players/mathys-picard/p0qh/overview,2026-07-14T15:18:08.978153
1117,Liam Krall,24,/en/players/liam-krall/k0ir/overview,2026-07-14T15:18:08.978153
1118,Zura Tkemaladze,26,/en/players/zura-tkemaladze/t0ag/overview,2026-07-14T15:18:08.978153
1120,Elgin Khoeblal,24,/en/players/elgin-khoeblal/k0ht/overview,2026-07-14T15:18:08.978153
